scenario_id,wind_scenario,pv_scenario,hour,time,base_load_mw,wind_power_mw,pv_power_mw,renewable_power_mw,on_status,alk_power_mw,pem_power_mw,ammonia_power_mw,hydrogen_ammonia_load_mw,total_load_mw,grid_purchase_mw,grid_export_mw,renewable_self_used_mw,tou_price_yuan_per_kwh,grid_purchase_cost_yuan,wind_generation_cost_yuan,pv_generation_cost_yuan,alk_om_cost_yuan,pem_om_cost_yuan,ammonia_om_cost_yuan,grid_export_revenue_yuan,hourly_net_cost_yuan,delta_cost_yuan,production_ton,hourly_ammonia_output_ton
W4_PV2,风电场景4,光伏场景2,10,10:00-11:00,4.1202,8.995999999999999,24.96,33.956,1,20.0,20.0,1.5,41.5,45.6202,11.664199999999994,0.0,33.956,0.8024,9359.354079999996,1349.3999999999996,2995.2,2000.0,3000.0,3.0,0.0,18706.954079999996,25637.3029,72.0,3.0
W4_PV2,风电场景4,光伏场景2,11,11:00-12:00,3.9000000000000004,7.652,31.36,39.012,1,20.0,20.0,1.5,41.5,45.4,6.387999999999998,0.0,39.012,0.8024,5125.731199999998,1147.8,3763.2,2000.0,3000.0,3.0,0.0,15039.731199999998,23397.555999999997,72.0,3.0
W4_PV2,风电场景4,光伏场景2,12,12:00-13:00,3.2598000000000003,10.815999999999999,35.84,46.656000000000006,1,20.0,20.0,1.5,41.5,44.7598,0.0,1.8962000000000074,44.7598,0.8024,0.0,1622.3999999999996,4300.8,2000.0,3000.0,3.0,716.5739800000028,10209.626019999998,20685.85,72.0,3.0
W4_PV2,风电场景4,光伏场景2,13,13:00-14:00,2.6898,10.952,37.12,48.071999999999996,1,20.0,20.0,1.5,41.5,44.1898,0.0,3.8821999999999974,44.1898,0.8024,0.0,1642.8,4454.4,2000.0,3000.0,3.0,1467.0833799999991,9633.11662,20685.85,72.0,3.0
W4_PV2,风电场景4,光伏场景2,14,14:00-15:00,3.63,15.152000000000001,32.0,47.152,1,20.0,20.0,1.5,41.5,45.13,0.0,2.0219999999999985,45.13,0.8024,0.0,2272.8,3840.0,2000.0,3000.0,3.0,764.1137999999994,10351.6862,20685.850000000002,72.0,3.0
W4_PV2,风电场景4,光伏场景2,15,15:00-16:00,3.8202000000000003,21.66,25.6,47.260000000000005,1,20.0,20.0,1.5,41.5,45.3202,0.0,1.9398000000000053,45.3202,0.6074,0.0,3249.0,3072.0,2000.0,3000.0,3.0,733.050420000002,10590.949579999999,20685.85,72.0,3.0
W4_PV2,风电场景4,光伏场景2,16,16:00-17:00,3.75,17.16,19.2,36.36,1,20.0,20.0,1.5,41.5,45.25,8.89,0.0,36.36,0.6074,5399.786,2574.0,2304.0,2000.0,3000.0,3.0,0.0,15280.786,22726.105000000003,72.0,3.0
W4_PV2,风电场景4,光伏场景2,17,17:00-18:00,3.1398,16.612000000000002,9.6,26.212000000000003,1,20.0,20.0,1.5,41.5,44.6398,18.427799999999998,0.0,26.212000000000003,0.6074,11193.04572,2491.8000000000006,1152.0,2000.0,3000.0,3.0,0.0,19839.84572,24915.0301,72.0,3.0
W4_PV2,风电场景4,光伏场景2,18,18:00-19:00,2.61,15.328,3.2,18.528,1,20.0,20.0,1.5,41.5,44.11,25.582,0.0,18.528,0.8024,20526.9968,2299.2,384.0,2000.0,3000.0,3.0,0.0,28213.1968,31545.409000000003,72.0,3.0
W4_PV2,风电场景4,光伏场景2,19,19:00-20:00,2.1198,9.416,0.0,9.416,1,20.0,20.0,1.5,41.5,43.6198,34.2038,0.0,9.416,0.8024,27445.12912,1412.3999999999999,0.0,2000.0,3000.0,3.0,0.0,33860.52912000001,35205.36310000001,72.0,3.0
W4_PV2,风电场景4,光伏场景2,20,20:00-21:00,1.8599999999999999,8.808,0.0,8.808,1,20.0,20.0,1.5,41.5,43.36,34.552,0.0,8.808,0.8024,27724.5248,1321.2,0.0,2000.0,3000.0,3.0,0.0,34048.724799999996,35353.174,72.0,3.0
W4_PV2,风电场景4,光伏场景2,21,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,5.215999999999999,1,20.0,20.0,1.5,41.5,43.1302,37.9142,0.0,5.215999999999999,0.6074,23029.085080000004,782.3999999999999,0.0,2000.0,3000.0,3.0,0.0,28814.485080000006,29387.158900000006,72.0,3.0
W4_PV2,风电场景4,光伏场景2,22,22:00-23:00,1.56,6.151999999999999,0.0,6.151999999999999,1,20.0,20.0,1.5,41.5,43.06,36.908,0.0,6.151999999999999,0.6074,22417.9192,922.7999999999998,0.0,2000.0,3000.0,3.0,0.0,28343.7192,29156.236,72.0,3.0
W4_PV2,风电场景4,光伏场景2,23,23:00-24:00,1.4802,8.464,0.0,8.464,1,20.0,20.0,1.5,41.5,42.980199999999996,34.5162,0.0,8.464,0.3424,11818.34688,1269.6,0.0,2000.0,3000.0,3.0,0.0,18090.94688,19460.5249,72.0,3.0
W4_PV2,风电场景4,光伏场景2,0,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,13.495999999999999,1,20.0,20.0,1.5,41.5,42.8698,29.3738,0.0,13.495999999999999,0.3424,10057.589119999999,2024.3999999999996,0.0,2000.0,3000.0,3.0,0.0,17084.98912,19643.0801,63.0,3.0
W4_PV2,风电场景4,光伏场景2,1,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,14.084000000000001,1,20.0,20.0,1.5,41.5,42.5998,28.5158,0.0,14.084000000000001,0.3424,9763.80992,2112.6000000000004,0.0,2000.0,3000.0,3.0,0.0,16879.40992,19673.539099999998,63.0,3.0
W4_PV2,风电场景4,光伏场景2,2,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,13.091999999999999,1,20.0,20.0,1.5,41.5,42.2998,29.2078,0.0,13.091999999999999,0.3424,10000.75072,1963.7999999999997,0.0,2000.0,3000.0,3.0,0.0,16967.55072,19648.9731,63.0,3.0
W4_PV2,风电场景4,光伏场景2,3,3:00-4:00,0.99,20.168,0.0,20.168,1,20.0,20.0,1.5,41.5,42.49,22.322000000000003,0.0,20.168,0.3424,7643.052800000001,3025.2,0.0,2000.0,3000.0,3.0,0.0,15671.252800000002,19893.419,63.0,3.0
W4_PV2,风电场景4,光伏场景2,4,4:00-5:00,1.1802000000000001,19.276,0.0,19.276,1,20.0,20.0,1.5,41.5,42.6802,23.4042,0.0,19.276,0.3424,8013.59808,2891.4,0.0,2000.0,3000.0,3.0,0.0,15907.99808,19855.0009,63.0,3.0
W4_PV2,风电场景4,光伏场景2,5,5:00-6:00,1.6301999999999999,23.08,0.0,23.08,1,20.0,20.0,1.5,41.5,43.1302,20.050200000000004,0.0,23.08,0.3424,6865.188480000001,3462.0,0.0,2000.0,3000.0,3.0,0.0,15330.18848,19974.067900000002,63.0,3.0
W4_PV2,风电场景4,光伏场景2,6,6:00-7:00,2.5002,28.355999999999998,0.0,28.355999999999998,1,20.0,20.0,1.5,41.5,44.0002,15.644200000000001,0.0,28.355999999999998,0.3424,5356.57408,4253.4,0.0,2000.0,3000.0,3.0,0.0,14612.97408,20130.480900000002,63.0,3.0
W4_PV2,风电场景4,光伏场景2,7,7:00-8:00,3.3701999999999996,26.36,3.2,29.56,1,20.0,20.0,1.5,41.5,44.8702,15.310199999999998,0.0,29.56,0.6074,9299.41548,3954.0,384.0,2000.0,3000.0,3.0,0.0,18640.41548,24199.5409,63.0,3.0
W4_PV2,风电场景4,光伏场景2,8,8:00-9:00,4.0098,25.076,10.88,35.956,1,20.0,20.0,1.5,41.5,45.5098,9.553799999999995,0.0,35.956,0.6074,5802.978119999998,3761.3999999999996,1305.6,2000.0,3000.0,3.0,0.0,15872.978119999998,22878.447099999998,63.0,3.0
W4_PV2,风电场景4,光伏场景2,9,9:00-10:00,4.199999999999999,22.112,17.92,40.032,1,20.0,20.0,1.5,41.5,45.7,5.668000000000006,0.0,40.032,0.6074,3442.743200000004,3316.7999999999997,2150.4,2000.0,3000.0,3.0,0.0,13912.943200000003,21986.656000000003,63.0,3.0
W4_PV2,风电场景4,光伏场景2,10,10:00-11:00,4.1202,8.995999999999999,24.96,33.956,1,20.0,20.0,1.5,41.5,45.6202,11.664199999999994,0.0,33.956,0.8024,9359.354079999996,1349.3999999999996,2995.2,2000.0,3000.0,3.0,0.0,18706.954079999996,25637.3029,63.0,3.0
W4_PV2,风电场景4,光伏场景2,11,11:00-12:00,3.9000000000000004,7.652,31.36,39.012,1,20.0,20.0,1.5,41.5,45.4,6.387999999999998,0.0,39.012,0.8024,5125.731199999998,1147.8,3763.2,2000.0,3000.0,3.0,0.0,15039.731199999998,23397.555999999997,63.0,3.0
W4_PV2,风电场景4,光伏场景2,12,12:00-13:00,3.2598000000000003,10.815999999999999,35.84,46.656000000000006,1,20.0,20.0,1.5,41.5,44.7598,0.0,1.8962000000000074,44.7598,0.8024,0.0,1622.3999999999996,4300.8,2000.0,3000.0,3.0,716.5739800000028,10209.626019999998,20685.85,63.0,3.0
W4_PV2,风电场景4,光伏场景2,13,13:00-14:00,2.6898,10.952,37.12,48.071999999999996,1,20.0,20.0,1.5,41.5,44.1898,0.0,3.8821999999999974,44.1898,0.8024,0.0,1642.8,4454.4,2000.0,3000.0,3.0,1467.0833799999991,9633.11662,20685.85,63.0,3.0
W4_PV2,风电场景4,光伏场景2,14,14:00-15:00,3.63,15.152000000000001,32.0,47.152,1,20.0,20.0,1.5,41.5,45.13,0.0,2.0219999999999985,45.13,0.8024,0.0,2272.8,3840.0,2000.0,3000.0,3.0,764.1137999999994,10351.6862,20685.850000000002,63.0,3.0
W4_PV2,风电场景4,光伏场景2,15,15:00-16:00,3.8202000000000003,21.66,25.6,47.260000000000005,1,20.0,20.0,1.5,41.5,45.3202,0.0,1.9398000000000053,45.3202,0.6074,0.0,3249.0,3072.0,2000.0,3000.0,3.0,733.050420000002,10590.949579999999,20685.85,63.0,3.0
W4_PV2,风电场景4,光伏场景2,16,16:00-17:00,3.75,17.16,19.2,36.36,1,20.0,20.0,1.5,41.5,45.25,8.89,0.0,36.36,0.6074,5399.786,2574.0,2304.0,2000.0,3000.0,3.0,0.0,15280.786,22726.105000000003,63.0,3.0
W4_PV2,风电场景4,光伏场景2,17,17:00-18:00,3.1398,16.612000000000002,9.6,26.212000000000003,1,20.0,20.0,1.5,41.5,44.6398,18.427799999999998,0.0,26.212000000000003,0.6074,11193.04572,2491.8000000000006,1152.0,2000.0,3000.0,3.0,0.0,19839.84572,24915.0301,63.0,3.0
W4_PV2,风电场景4,光伏场景2,18,18:00-19:00,2.61,15.328,3.2,18.528,0,0.0,0.0,0.0,0.0,2.61,0.0,15.918,2.61,0.8024,0.0,2299.2,384.0,0.0,0.0,0.0,6015.412200000001,-3332.212200000001,31545.409000000003,63.0,0.0
W4_PV2,风电场景4,光伏场景2,19,19:00-20:00,2.1198,9.416,0.0,9.416,0,0.0,0.0,0.0,0.0,2.1198,0.0,7.296200000000001,2.1198,0.8024,0.0,1412.3999999999999,0.0,0.0,0.0,0.0,2757.2339800000004,-1344.8339800000006,35205.36310000001,63.0,0.0
W4_PV2,风电场景4,光伏场景2,20,20:00-21:00,1.8599999999999999,8.808,0.0,8.808,0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,6.948,1.8599999999999999,0.8024,0.0,1321.2,0.0,0.0,0.0,0.0,2625.6492000000003,-1304.4492000000002,35353.174,63.0,0.0
W4_PV2,风电场景4,光伏场景2,21,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,5.215999999999999,1,20.0,20.0,1.5,41.5,43.1302,37.9142,0.0,5.215999999999999,0.6074,23029.085080000004,782.3999999999999,0.0,2000.0,3000.0,3.0,0.0,28814.485080000006,29387.158900000006,63.0,3.0
W4_PV2,风电场景4,光伏场景2,22,22:00-23:00,1.56,6.151999999999999,0.0,6.151999999999999,1,20.0,20.0,1.5,41.5,43.06,36.908,0.0,6.151999999999999,0.6074,22417.9192,922.7999999999998,0.0,2000.0,3000.0,3.0,0.0,28343.7192,29156.236,63.0,3.0
W4_PV2,风电场景4,光伏场景2,23,23:00-24:00,1.4802,8.464,0.0,8.464,1,20.0,20.0,1.5,41.5,42.980199999999996,34.5162,0.0,8.464,0.3424,11818.34688,1269.6,0.0,2000.0,3000.0,3.0,0.0,18090.94688,19460.5249,63.0,3.0
W4_PV2,风电场景4,光伏场景2,0,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,13.495999999999999,1,20.0,20.0,1.5,41.5,42.8698,29.3738,0.0,13.495999999999999,0.3424,10057.589119999999,2024.3999999999996,0.0,2000.0,3000.0,3.0,0.0,17084.98912,19643.0801,54.0,3.0
W4_PV2,风电场景4,光伏场景2,1,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,14.084000000000001,1,20.0,20.0,1.5,41.5,42.5998,28.5158,0.0,14.084000000000001,0.3424,9763.80992,2112.6000000000004,0.0,2000.0,3000.0,3.0,0.0,16879.40992,19673.539099999998,54.0,3.0
W4_PV2,风电场景4,光伏场景2,2,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,13.091999999999999,1,20.0,20.0,1.5,41.5,42.2998,29.2078,0.0,13.091999999999999,0.3424,10000.75072,1963.7999999999997,0.0,2000.0,3000.0,3.0,0.0,16967.55072,19648.9731,54.0,3.0
W4_PV2,风电场景4,光伏场景2,3,3:00-4:00,0.99,20.168,0.0,20.168,1,20.0,20.0,1.5,41.5,42.49,22.322000000000003,0.0,20.168,0.3424,7643.052800000001,3025.2,0.0,2000.0,3000.0,3.0,0.0,15671.252800000002,19893.419,54.0,3.0
W4_PV2,风电场景4,光伏场景2,4,4:00-5:00,1.1802000000000001,19.276,0.0,19.276,1,20.0,20.0,1.5,41.5,42.6802,23.4042,0.0,19.276,0.3424,8013.59808,2891.4,0.0,2000.0,3000.0,3.0,0.0,15907.99808,19855.0009,54.0,3.0
W4_PV2,风电场景4,光伏场景2,5,5:00-6:00,1.6301999999999999,23.08,0.0,23.08,1,20.0,20.0,1.5,41.5,43.1302,20.050200000000004,0.0,23.08,0.3424,6865.188480000001,3462.0,0.0,2000.0,3000.0,3.0,0.0,15330.18848,19974.067900000002,54.0,3.0
W4_PV2,风电场景4,光伏场景2,6,6:00-7:00,2.5002,28.355999999999998,0.0,28.355999999999998,1,20.0,20.0,1.5,41.5,44.0002,15.644200000000001,0.0,28.355999999999998,0.3424,5356.57408,4253.4,0.0,2000.0,3000.0,3.0,0.0,14612.97408,20130.480900000002,54.0,3.0
W4_PV2,风电场景4,光伏场景2,7,7:00-8:00,3.3701999999999996,26.36,3.2,29.56,1,20.0,20.0,1.5,41.5,44.8702,15.310199999999998,0.0,29.56,0.6074,9299.41548,3954.0,384.0,2000.0,3000.0,3.0,0.0,18640.41548,24199.5409,54.0,3.0
W4_PV2,风电场景4,光伏场景2,8,8:00-9:00,4.0098,25.076,10.88,35.956,1,20.0,20.0,1.5,41.5,45.5098,9.553799999999995,0.0,35.956,0.6074,5802.978119999998,3761.3999999999996,1305.6,2000.0,3000.0,3.0,0.0,15872.978119999998,22878.447099999998,54.0,3.0
W4_PV2,风电场景4,光伏场景2,9,9:00-10:00,4.199999999999999,22.112,17.92,40.032,1,20.0,20.0,1.5,41.5,45.7,5.668000000000006,0.0,40.032,0.6074,3442.743200000004,3316.7999999999997,2150.4,2000.0,3000.0,3.0,0.0,13912.943200000003,21986.656000000003,54.0,3.0
W4_PV2,风电场景4,光伏场景2,10,10:00-11:00,4.1202,8.995999999999999,24.96,33.956,0,0.0,0.0,0.0,0.0,4.1202,0.0,29.835800000000003,4.1202,0.8024,0.0,1349.3999999999996,2995.2,0.0,0.0,0.0,11274.948820000001,-6930.348820000002,25637.3029,54.0,0.0
W4_PV2,风电场景4,光伏场景2,11,11:00-12:00,3.9000000000000004,7.652,31.36,39.012,1,20.0,20.0,1.5,41.5,45.4,6.387999999999998,0.0,39.012,0.8024,5125.731199999998,1147.8,3763.2,2000.0,3000.0,3.0,0.0,15039.731199999998,23397.555999999997,54.0,3.0
W4_PV2,风电场景4,光伏场景2,12,12:00-13:00,3.2598000000000003,10.815999999999999,35.84,46.656000000000006,1,20.0,20.0,1.5,41.5,44.7598,0.0,1.8962000000000074,44.7598,0.8024,0.0,1622.3999999999996,4300.8,2000.0,3000.0,3.0,716.5739800000028,10209.626019999998,20685.85,54.0,3.0
W4_PV2,风电场景4,光伏场景2,13,13:00-14:00,2.6898,10.952,37.12,48.071999999999996,1,20.0,20.0,1.5,41.5,44.1898,0.0,3.8821999999999974,44.1898,0.8024,0.0,1642.8,4454.4,2000.0,3000.0,3.0,1467.0833799999991,9633.11662,20685.85,54.0,3.0
W4_PV2,风电场景4,光伏场景2,14,14:00-15:00,3.63,15.152000000000001,32.0,47.152,1,20.0,20.0,1.5,41.5,45.13,0.0,2.0219999999999985,45.13,0.8024,0.0,2272.8,3840.0,2000.0,3000.0,3.0,764.1137999999994,10351.6862,20685.850000000002,54.0,3.0
W4_PV2,风电场景4,光伏场景2,15,15:00-16:00,3.8202000000000003,21.66,25.6,47.260000000000005,1,20.0,20.0,1.5,41.5,45.3202,0.0,1.9398000000000053,45.3202,0.6074,0.0,3249.0,3072.0,2000.0,3000.0,3.0,733.050420000002,10590.949579999999,20685.85,54.0,3.0
W4_PV2,风电场景4,光伏场景2,16,16:00-17:00,3.75,17.16,19.2,36.36,1,20.0,20.0,1.5,41.5,45.25,8.89,0.0,36.36,0.6074,5399.786,2574.0,2304.0,2000.0,3000.0,3.0,0.0,15280.786,22726.105000000003,54.0,3.0
W4_PV2,风电场景4,光伏场景2,17,17:00-18:00,3.1398,16.612000000000002,9.6,26.212000000000003,1,20.0,20.0,1.5,41.5,44.6398,18.427799999999998,0.0,26.212000000000003,0.6074,11193.04572,2491.8000000000006,1152.0,2000.0,3000.0,3.0,0.0,19839.84572,24915.0301,54.0,3.0
W4_PV2,风电场景4,光伏场景2,18,18:00-19:00,2.61,15.328,3.2,18.528,0,0.0,0.0,0.0,0.0,2.61,0.0,15.918,2.61,0.8024,0.0,2299.2,384.0,0.0,0.0,0.0,6015.412200000001,-3332.212200000001,31545.409000000003,54.0,0.0
W4_PV2,风电场景4,光伏场景2,19,19:00-20:00,2.1198,9.416,0.0,9.416,0,0.0,0.0,0.0,0.0,2.1198,0.0,7.296200000000001,2.1198,0.8024,0.0,1412.3999999999999,0.0,0.0,0.0,0.0,2757.2339800000004,-1344.8339800000006,35205.36310000001,54.0,0.0
W4_PV2,风电场景4,光伏场景2,20,20:00-21:00,1.8599999999999999,8.808,0.0,8.808,0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,6.948,1.8599999999999999,0.8024,0.0,1321.2,0.0,0.0,0.0,0.0,2625.6492000000003,-1304.4492000000002,35353.174,54.0,0.0
W4_PV2,风电场景4,光伏场景2,21,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,5.215999999999999,0,0.0,0.0,0.0,0.0,1.6301999999999999,0.0,3.5857999999999994,1.6301999999999999,0.6074,0.0,782.3999999999999,0.0,0.0,0.0,0.0,1355.0738199999998,-572.67382,29387.158900000006,54.0,0.0
W4_PV2,风电场景4,光伏场景2,22,22:00-23:00,1.56,6.151999999999999,0.0,6.151999999999999,0,0.0,0.0,0.0,0.0,1.56,0.0,4.591999999999999,1.56,0.6074,0.0,922.7999999999998,0.0,0.0,0.0,0.0,1735.3167999999998,-812.5168,29156.236,54.0,0.0
W4_PV2,风电场景4,光伏场景2,23,23:00-24:00,1.4802,8.464,0.0,8.464,1,20.0,20.0,1.5,41.5,42.980199999999996,34.5162,0.0,8.464,0.3424,11818.34688,1269.6,0.0,2000.0,3000.0,3.0,0.0,18090.94688,19460.5249,54.0,3.0
W4_PV2,风电场景4,光伏场景2,0,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,13.495999999999999,1,20.0,20.0,1.5,41.5,42.8698,29.3738,0.0,13.495999999999999,0.3424,10057.589119999999,2024.3999999999996,0.0,2000.0,3000.0,3.0,0.0,17084.98912,19643.0801,45.0,3.0
W4_PV2,风电场景4,光伏场景2,1,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,14.084000000000001,1,20.0,20.0,1.5,41.5,42.5998,28.5158,0.0,14.084000000000001,0.3424,9763.80992,2112.6000000000004,0.0,2000.0,3000.0,3.0,0.0,16879.40992,19673.539099999998,45.0,3.0
W4_PV2,风电场景4,光伏场景2,2,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,13.091999999999999,1,20.0,20.0,1.5,41.5,42.2998,29.2078,0.0,13.091999999999999,0.3424,10000.75072,1963.7999999999997,0.0,2000.0,3000.0,3.0,0.0,16967.55072,19648.9731,45.0,3.0
W4_PV2,风电场景4,光伏场景2,3,3:00-4:00,0.99,20.168,0.0,20.168,1,20.0,20.0,1.5,41.5,42.49,22.322000000000003,0.0,20.168,0.3424,7643.052800000001,3025.2,0.0,2000.0,3000.0,3.0,0.0,15671.252800000002,19893.419,45.0,3.0
W4_PV2,风电场景4,光伏场景2,4,4:00-5:00,1.1802000000000001,19.276,0.0,19.276,1,20.0,20.0,1.5,41.5,42.6802,23.4042,0.0,19.276,0.3424,8013.59808,2891.4,0.0,2000.0,3000.0,3.0,0.0,15907.99808,19855.0009,45.0,3.0
W4_PV2,风电场景4,光伏场景2,5,5:00-6:00,1.6301999999999999,23.08,0.0,23.08,1,20.0,20.0,1.5,41.5,43.1302,20.050200000000004,0.0,23.08,0.3424,6865.188480000001,3462.0,0.0,2000.0,3000.0,3.0,0.0,15330.18848,19974.067900000002,45.0,3.0
W4_PV2,风电场景4,光伏场景2,6,6:00-7:00,2.5002,28.355999999999998,0.0,28.355999999999998,1,20.0,20.0,1.5,41.5,44.0002,15.644200000000001,0.0,28.355999999999998,0.3424,5356.57408,4253.4,0.0,2000.0,3000.0,3.0,0.0,14612.97408,20130.480900000002,45.0,3.0
W4_PV2,风电场景4,光伏场景2,7,7:00-8:00,3.3701999999999996,26.36,3.2,29.56,0,0.0,0.0,0.0,0.0,3.3701999999999996,0.0,26.189799999999998,3.3701999999999996,0.6074,0.0,3954.0,384.0,0.0,0.0,0.0,9897.12542,-5559.12542,24199.5409,45.0,0.0
W4_PV2,风电场景4,光伏场景2,8,8:00-9:00,4.0098,25.076,10.88,35.956,1,20.0,20.0,1.5,41.5,45.5098,9.553799999999995,0.0,35.956,0.6074,5802.978119999998,3761.3999999999996,1305.6,2000.0,3000.0,3.0,0.0,15872.978119999998,22878.447099999998,45.0,3.0
W4_PV2,风电场景4,光伏场景2,9,9:00-10:00,4.199999999999999,22.112,17.92,40.032,1,20.0,20.0,1.5,41.5,45.7,5.668000000000006,0.0,40.032,0.6074,3442.743200000004,3316.7999999999997,2150.4,2000.0,3000.0,3.0,0.0,13912.943200000003,21986.656000000003,45.0,3.0
W4_PV2,风电场景4,光伏场景2,10,10:00-11:00,4.1202,8.995999999999999,24.96,33.956,0,0.0,0.0,0.0,0.0,4.1202,0.0,29.835800000000003,4.1202,0.8024,0.0,1349.3999999999996,2995.2,0.0,0.0,0.0,11274.948820000001,-6930.348820000002,25637.3029,45.0,0.0
W4_PV2,风电场景4,光伏场景2,11,11:00-12:00,3.9000000000000004,7.652,31.36,39.012,0,0.0,0.0,0.0,0.0,3.9000000000000004,0.0,35.112,3.9000000000000004,0.8024,0.0,1147.8,3763.2,0.0,0.0,0.0,13268.8248,-8357.8248,23397.555999999997,45.0,0.0
W4_PV2,风电场景4,光伏场景2,12,12:00-13:00,3.2598000000000003,10.815999999999999,35.84,46.656000000000006,1,20.0,20.0,1.5,41.5,44.7598,0.0,1.8962000000000074,44.7598,0.8024,0.0,1622.3999999999996,4300.8,2000.0,3000.0,3.0,716.5739800000028,10209.626019999998,20685.85,45.0,3.0
W4_PV2,风电场景4,光伏场景2,13,13:00-14:00,2.6898,10.952,37.12,48.071999999999996,1,20.0,20.0,1.5,41.5,44.1898,0.0,3.8821999999999974,44.1898,0.8024,0.0,1642.8,4454.4,2000.0,3000.0,3.0,1467.0833799999991,9633.11662,20685.85,45.0,3.0
W4_PV2,风电场景4,光伏场景2,14,14:00-15:00,3.63,15.152000000000001,32.0,47.152,1,20.0,20.0,1.5,41.5,45.13,0.0,2.0219999999999985,45.13,0.8024,0.0,2272.8,3840.0,2000.0,3000.0,3.0,764.1137999999994,10351.6862,20685.850000000002,45.0,3.0
W4_PV2,风电场景4,光伏场景2,15,15:00-16:00,3.8202000000000003,21.66,25.6,47.260000000000005,1,20.0,20.0,1.5,41.5,45.3202,0.0,1.9398000000000053,45.3202,0.6074,0.0,3249.0,3072.0,2000.0,3000.0,3.0,733.050420000002,10590.949579999999,20685.85,45.0,3.0
W4_PV2,风电场景4,光伏场景2,16,16:00-17:00,3.75,17.16,19.2,36.36,1,20.0,20.0,1.5,41.5,45.25,8.89,0.0,36.36,0.6074,5399.786,2574.0,2304.0,2000.0,3000.0,3.0,0.0,15280.786,22726.105000000003,45.0,3.0
W4_PV2,风电场景4,光伏场景2,17,17:00-18:00,3.1398,16.612000000000002,9.6,26.212000000000003,0,0.0,0.0,0.0,0.0,3.1398,0.0,23.072200000000002,3.1398,0.6074,0.0,2491.8000000000006,1152.0,0.0,0.0,0.0,8718.98438,-5075.184379999999,24915.0301,45.0,0.0
W4_PV2,风电场景4,光伏场景2,18,18:00-19:00,2.61,15.328,3.2,18.528,0,0.0,0.0,0.0,0.0,2.61,0.0,15.918,2.61,0.8024,0.0,2299.2,384.0,0.0,0.0,0.0,6015.412200000001,-3332.212200000001,31545.409000000003,45.0,0.0
W4_PV2,风电场景4,光伏场景2,19,19:00-20:00,2.1198,9.416,0.0,9.416,0,0.0,0.0,0.0,0.0,2.1198,0.0,7.296200000000001,2.1198,0.8024,0.0,1412.3999999999999,0.0,0.0,0.0,0.0,2757.2339800000004,-1344.8339800000006,35205.36310000001,45.0,0.0
W4_PV2,风电场景4,光伏场景2,20,20:00-21:00,1.8599999999999999,8.808,0.0,8.808,0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,6.948,1.8599999999999999,0.8024,0.0,1321.2,0.0,0.0,0.0,0.0,2625.6492000000003,-1304.4492000000002,35353.174,45.0,0.0
W4_PV2,风电场景4,光伏场景2,21,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,5.215999999999999,0,0.0,0.0,0.0,0.0,1.6301999999999999,0.0,3.5857999999999994,1.6301999999999999,0.6074,0.0,782.3999999999999,0.0,0.0,0.0,0.0,1355.0738199999998,-572.67382,29387.158900000006,45.0,0.0
W4_PV2,风电场景4,光伏场景2,22,22:00-23:00,1.56,6.151999999999999,0.0,6.151999999999999,0,0.0,0.0,0.0,0.0,1.56,0.0,4.591999999999999,1.56,0.6074,0.0,922.7999999999998,0.0,0.0,0.0,0.0,1735.3167999999998,-812.5168,29156.236,45.0,0.0
W4_PV2,风电场景4,光伏场景2,23,23:00-24:00,1.4802,8.464,0.0,8.464,1,20.0,20.0,1.5,41.5,42.980199999999996,34.5162,0.0,8.464,0.3424,11818.34688,1269.6,0.0,2000.0,3000.0,3.0,0.0,18090.94688,19460.5249,45.0,3.0
W4_PV2,风电场景4,光伏场景2,0,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,13.495999999999999,1,20.0,20.0,1.5,41.5,42.8698,29.3738,0.0,13.495999999999999,0.3424,10057.589119999999,2024.3999999999996,0.0,2000.0,3000.0,3.0,0.0,17084.98912,19643.0801,36.0,3.0
W4_PV2,风电场景4,光伏场景2,1,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,14.084000000000001,1,20.0,20.0,1.5,41.5,42.5998,28.5158,0.0,14.084000000000001,0.3424,9763.80992,2112.6000000000004,0.0,2000.0,3000.0,3.0,0.0,16879.40992,19673.539099999998,36.0,3.0
